second_tier_authority,name,code,year,emissions_sector,emissions_sector_subsector,value,units
Scotland,Moray,S12000020,2014,Transport,M Transport Other,1.1168116201297926,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,N Lulucf Net Emissions Forest,-386.92986493875037,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,O Lulucf Net Emissions Cropland,155.25722521421298,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,P Lulucf Net Emissions Grassland,-86.48796840167105,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,R Lulucf Net Emissions Settlements,58.41034482954976,kilotonnes
Scotland,Moray,S12000020,2014,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Moray,S12000020,2015,Industry and Commercial,A Industry And Commercial Electricity,114.27634890013195,kilotonnes
Scotland,Moray,S12000020,2015,Industry and Commercial,B Industry And Commercial Gas,268.61952094301,kilotonnes
Scotland,Moray,S12000020,2015,Industry and Commercial,C Large Industrial Installations,1.151467779104487,kilotonnes
Scotland,Moray,S12000020,2015,Industry and Commercial,D Industrial And Commercial Other Fuels,63.20475080534306,kilotonnes
Scotland,Moray,S12000020,2015,Industry and Commercial,E Agriculture,41.64304055384518,kilotonnes
Scotland,Moray,S12000020,2015,Domestic,F Domestic Electricity,67.90063200261945,kilotonnes
Scotland,Moray,S12000020,2015,Domestic,G Domestic Gas,82.68444171989636,kilotonnes
Scotland,Moray,S12000020,2015,Domestic,H Domestic Other Fuels,42.54422642886069,kilotonnes
Scotland,Moray,S12000020,2015,Transport,I Road Transport A Roads,100.58737398124896,kilotonnes
Scotland,Moray,S12000020,2015,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Moray,S12000020,2015,Transport,K Road Transport Minor Roads,52.397352188656555,kilotonnes
Scotland,Moray,S12000020,2015,Transport,L Diesel Railways,1.9063872050618131,kilotonnes
Scotland,Moray,S12000020,2015,Transport,M Transport Other,1.1072415710344465,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,N Lulucf Net Emissions Forest,-377.61150861266856,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,O Lulucf Net Emissions Cropland,152.57683933010662,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,P Lulucf Net Emissions Grassland,-87.78954192968061,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,R Lulucf Net Emissions Settlements,58.235306035917205,kilotonnes
Scotland,Moray,S12000020,2015,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Moray,S12000020,2016,Industry and Commercial,A Industry And Commercial Electricity,89.4344712192751,kilotonnes
Scotland,Moray,S12000020,2016,Industry and Commercial,B Industry And Commercial Gas,273.0608748797656,kilotonnes
Scotland,Moray,S12000020,2016,Industry and Commercial,C Large Industrial Installations,1.0239241402130108,kilotonnes
Scotland,Moray,S12000020,2016,Industry and Commercial,D Industrial And Commercial Other Fuels,61.820692451053695,kilotonnes
Scotland,Moray,S12000020,2016,Industry and Commercial,E Agriculture,45.079575326393666,kilotonnes
Scotland,Moray,S12000020,2016,Domestic,F Domestic Electricity,54.28704187662296,kilotonnes
Scotland,Moray,S12000020,2016,Domestic,G Domestic Gas,85.26671446839885,kilotonnes
Scotland,Moray,S12000020,2016,Domestic,H Domestic Other Fuels,42.44896135918052,kilotonnes
Scotland,Moray,S12000020,2016,Transport,I Road Transport A Roads,103.25376909743551,kilotonnes
Scotland,Moray,S12000020,2016,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Moray,S12000020,2016,Transport,K Road Transport Minor Roads,54.57594615624835,kilotonnes
Scotland,Moray,S12000020,2016,Transport,L Diesel Railways,1.9056946834320168,kilotonnes
Scotland,Moray,S12000020,2016,Transport,M Transport Other,1.1145552207811185,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,N Lulucf Net Emissions Forest,-383.711873493163,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,O Lulucf Net Emissions Cropland,149.94315925744502,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,P Lulucf Net Emissions Grassland,-87.86700068757631,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,R Lulucf Net Emissions Settlements,66.43593051733318,kilotonnes
Scotland,Moray,S12000020,2016,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Moray,S12000020,2017,Industry and Commercial,A Industry And Commercial Electricity,78.28683202350392,kilotonnes
Scotland,Moray,S12000020,2017,Industry and Commercial,B Industry And Commercial Gas,248.26681747789763,kilotonnes
Scotland,Moray,S12000020,2017,Industry and Commercial,C Large Industrial Installations,1.0246131446404654,kilotonnes
Scotland,Moray,S12000020,2017,Industry and Commercial,D Industrial And Commercial Other Fuels,61.41446362629911,kilotonnes
Scotland,Moray,S12000020,2017,Industry and Commercial,E Agriculture,46.00096876023591,kilotonnes
Scotland,Moray,S12000020,2017,Domestic,F Domestic Electricity,47.232687725510544,kilotonnes
Scotland,Moray,S12000020,2017,Domestic,G Domestic Gas,81.45927707010621,kilotonnes
Scotland,Moray,S12000020,2017,Domestic,H Domestic Other Fuels,41.65194886614186,kilotonnes
Scotland,Moray,S12000020,2017,Transport,I Road Transport A Roads,104.43049451986593,kilotonnes
Scotland,Moray,S12000020,2017,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Moray,S12000020,2017,Transport,K Road Transport Minor Roads,58.79116827997443,kilotonnes
Scotland,Moray,S12000020,2017,Transport,L Diesel Railways,1.8924115035315936,kilotonnes
Scotland,Moray,S12000020,2017,Transport,M Transport Other,1.1203128106517022,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,N Lulucf Net Emissions Forest,-384.10120302474445,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,O Lulucf Net Emissions Cropland,148.0187148172957,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,P Lulucf Net Emissions Grassland,-92.81156435054065,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,R Lulucf Net Emissions Settlements,64.38458036235158,kilotonnes
Scotland,Moray,S12000020,2017,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Moray,S12000020,2018,Industry and Commercial,A Industry And Commercial Electricity,71.59712758597713,kilotonnes
Scotland,Moray,S12000020,2018,Industry and Commercial,B Industry And Commercial Gas,269.9727723661534,kilotonnes
Scotland,Moray,S12000020,2018,Industry and Commercial,C Large Industrial Installations,1.310573558043426,kilotonnes
Scotland,Moray,S12000020,2018,Industry and Commercial,D Industrial And Commercial Other Fuels,55.710138532670975,kilotonnes
Scotland,Moray,S12000020,2018,Industry and Commercial,E Agriculture,45.49830165613556,kilotonnes
Scotland,Moray,S12000020,2018,Domestic,F Domestic Electricity,42.59067346562866,kilotonnes
Scotland,Moray,S12000020,2018,Domestic,G Domestic Gas,84.68979256463096,kilotonnes
Scotland,Moray,S12000020,2018,Domestic,H Domestic Other Fuels,41.522499672361015,kilotonnes
Scotland,Moray,S12000020,2018,Transport,I Road Transport A Roads,104.06561522802936,kilotonnes
Scotland,Moray,S12000020,2018,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Moray,S12000020,2018,Transport,K Road Transport Minor Roads,58.12766585023882,kilotonnes
Scotland,Moray,S12000020,2018,Transport,L Diesel Railways,1.793241668799921,kilotonnes
Scotland,Moray,S12000020,2018,Transport,M Transport Other,1.089151127470202,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,N Lulucf Net Emissions Forest,-381.14602066845225,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,O Lulucf Net Emissions Cropland,146.25500966826576,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,P Lulucf Net Emissions Grassland,-94.14264056994749,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,R Lulucf Net Emissions Settlements,64.62665077037107,kilotonnes
Scotland,Moray,S12000020,2018,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Industry and Commercial,A Industry And Commercial Electricity,31.40092424974113,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Industry and Commercial,B Industry And Commercial Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Industry and Commercial,D Industrial And Commercial Other Fuels,52.28856466165262,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Industry and Commercial,E Agriculture,13.781313905746982,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Domestic,F Domestic Electricity,50.243419929796055,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Domestic,G Domestic Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Domestic,H Domestic Other Fuels,55.89744805542891,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Transport,I Road Transport A Roads,34.11999655281458,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Transport,K Road Transport Minor Roads,11.203368489073867,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Transport,L Diesel Railways,1.5466188925241198,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,Transport,M Transport Other,3.3058665880419293,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,N Lulucf Net Emissions Forest,-28.064603095274585,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,O Lulucf Net Emissions Cropland,127.80803787060134,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,P Lulucf Net Emissions Grassland,-50.226138721858675,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,R Lulucf Net Emissions Settlements,38.13503065121682,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2005,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Industry and Commercial,A Industry And Commercial Electricity,33.51153166565936,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Industry and Commercial,B Industry And Commercial Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Industry and Commercial,D Industrial And Commercial Other Fuels,46.89727633196544,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Industry and Commercial,E Agriculture,13.412455863896824,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Domestic,F Domestic Electricity,53.2389923678,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Domestic,G Domestic Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Domestic,H Domestic Other Fuels,59.74499262156255,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Transport,I Road Transport A Roads,34.57494487158095,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Transport,K Road Transport Minor Roads,11.854027023524011,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Transport,L Diesel Railways,1.56087779820308,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,Transport,M Transport Other,3.3860204061909216,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,N Lulucf Net Emissions Forest,-28.072476713323987,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,O Lulucf Net Emissions Cropland,124.84506116217315,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,P Lulucf Net Emissions Grassland,-50.25444029498033,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,R Lulucf Net Emissions Settlements,38.02293699978659,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2006,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Industry and Commercial,A Industry And Commercial Electricity,33.023236251912095,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Industry and Commercial,B Industry And Commercial Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Industry and Commercial,D Industrial And Commercial Other Fuels,44.85506919762705,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Industry and Commercial,E Agriculture,15.374108847167768,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Domestic,F Domestic Electricity,53.54331430691782,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Domestic,G Domestic Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Domestic,H Domestic Other Fuels,54.70078953553953,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Transport,I Road Transport A Roads,33.90744674104124,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Transport,K Road Transport Minor Roads,12.462603024288516,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Transport,L Diesel Railways,1.4728768320843957,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,Transport,M Transport Other,3.4531170893021113,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,N Lulucf Net Emissions Forest,-27.554698187902154,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,O Lulucf Net Emissions Cropland,122.05440672771833,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,P Lulucf Net Emissions Grassland,-50.1221785146059,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,R Lulucf Net Emissions Settlements,38.10712278333711,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2007,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Industry and Commercial,A Industry And Commercial Electricity,32.57578002878615,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Industry and Commercial,B Industry And Commercial Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Industry and Commercial,D Industrial And Commercial Other Fuels,38.77845763301551,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Industry and Commercial,E Agriculture,12.063313531755677,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Domestic,F Domestic Electricity,50.94094453817906,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Domestic,G Domestic Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Domestic,H Domestic Other Fuels,58.62382705943115,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Transport,I Road Transport A Roads,33.10334172289683,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Transport,K Road Transport Minor Roads,12.515489726039768,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Transport,L Diesel Railways,1.493665645751571,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,Transport,M Transport Other,3.3717407266621446,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,N Lulucf Net Emissions Forest,-28.77540052447094,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,O Lulucf Net Emissions Cropland,119.42812490535505,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,P Lulucf Net Emissions Grassland,-50.22466212807956,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,R Lulucf Net Emissions Settlements,38.14672079896595,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2008,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Industry and Commercial,A Industry And Commercial Electricity,29.480409105063153,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Industry and Commercial,B Industry And Commercial Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Industry and Commercial,D Industrial And Commercial Other Fuels,37.84842015350666,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Industry and Commercial,E Agriculture,12.644211920401949,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Domestic,F Domestic Electricity,46.28981794458582,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Domestic,G Domestic Gas,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Domestic,H Domestic Other Fuels,55.75270892086862,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Transport,I Road Transport A Roads,33.698826737885234,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Transport,K Road Transport Minor Roads,11.80237814538113,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Transport,L Diesel Railways,1.508918500597877,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,Transport,M Transport Other,3.1756470790449094,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,LULUCF,N Lulucf Net Emissions Forest,-28.701333419876786,kilotonnes
Scotland,Na h-Eileanan Siar,S12000013,2009,LULUCF,O Lulucf Net Emissions Cropland,116.95325249566632,kilotonnes
